No,reviewId,Ulasan,Rating,Tanggal,Label Tipe,Aspek/Modul,Alasan_Singkat (opsional),Ambigu? (Y/N),Untuk_Sampel_Kappa? (Y/N),Nama Aplikasi
14896,37923b18-b166-439d-afe5-58578a42e61c,Sangat sulit untuk login. ku coba beberapa kali belum bisa masuk. mohon diperbaiki.,1,2026-06-22 18:27:47,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
16767,40c83bda-12e5-400c-921d-b76963d2942f,sulit utk masuk/ pergantian dasar warna plat nomor.seharus nya ada pilihan utk pergantian warna dasar plat nomor tdk perlu dengan hapus input data kembali,5,2026-02-03 21:50:33,Feature Request,Update Data,,,N,MyPertamina
17029,a191d4d5-43f8-43cc-98b1-0149342eb9b0,setelah update nomer kendaraan ilang dan susah untuk di daftarkan ulang,2,2026-01-11 19:05:58,Bug Report,Update Data,,,N,MyPertamina
17986,094aae97-d35f-44aa-bab6-1870651b7371,barcode subsidi terblokir. sudah buat laporan 5 bulan lebih tapi berbelit belit dan tidak terselesaikan. sangat sangat tidak nyaman ! tolong diperhatikan lagi pelayanan nya !!!,1,2025-11-19 15:28:33,Bug Report,Layanan Inti,,,N,MyPertamina
14725,991a63cc-11a0-46d0-9b48-94037b014ce7,berharap semakin lengkap aplikasinya,5,2026-07-04 11:03:43,Feature Request,Other,,,Y,MyPertamina
19299,37de2898-facc-4108-af51-c03274a6896f,"dikarenakan sdh 5 thn ganti plat, harus daftar ulang seperti yg baru,kenapa tidak update nopol saja dan daftar ulang ditolak terus karena nopol tidak sesuai STNK, foto tidak pakai camera padahal tidak ada pilihan foto dari galeri (pasti pake camera), pakai akun lain sama saja, ditelp CS suruh dicoba terus sangat tidak membantu",1,2025-08-24 12:22:19,Bug Report,Update Data,,,N,MyPertamina
15017,ef9e60f3-64df-4923-9b21-ab0921b8f2fe,apk busuk scan gk bisa korupdi aja di gedein,1,2026-06-12 18:24:04,Bug Report,Layanan Inti,,,Y,MyPertamina
19474,62040ae8-3562-4109-b2e3-a7d80bfe6f74,bug parah prifikasi aja ga nongol2,1,2025-08-17 01:04:44,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
16135,a8f98940-36fb-4af2-bf2a-9850e5f02140,masih banyak SPBU yang belum menggunakan metode pembayaran via QRIS maupun E-Wallet,1,2026-03-25 15:03:35,Other,Transaksi,,,N,MyPertamina
15152,c67dca88-0f8b-4700-8e45-6d412d7e3ee5,daftar dari pertama beli mobil baru sampe sekaramg uda 3 taun tetep aja ditolak,1,2026-06-02 21:53:20,Bug Report,Layanan Inti,,,Y,MyPertamina
14798,a6e01497-8668-4d34-a7ee-7b51efda5e90,sangat susah saat update data kendaran sdh,4,2026-06-28 13:23:10,Bug Report,Update Data,,,N,MyPertamina
17301,f612e705-35d2-4792-9d04-212288421b57,pelayan ramah memuaskan...,5,2025-12-22 22:37:41,Other,Other,,,N,MyPertamina
17214,82b005a3-7443-422c-b807-27d87498aa6e,"Saya kecewa udh daftar subsidinya bisa keluar sendiri akunnya, mau reset paswod gk bisa2, suruh coba terus udh 2 minggu dicoba gk bisa2. bikin repot aja.",4,2025-12-28 21:26:56,Bug Report,Login/OTP/Verifikasi,,,Y,MyPertamina
19186,35a11cbf-8d3a-4814-a0c7-fb837eaa730a,"Sangat berguna melakukan transaksi di MyPertamina, tdk repot dengan uang cash",5,2025-09-02 10:30:22,Other,Transaksi,,,N,MyPertamina
14481,ae77956c-8743-4835-a5c5-651dc3d9fda9,excellent 👍🏻,5,2026-07-25 07:40:39,Other,Other,,,N,MyPertamina
17972,3a455c22-1c32-42e6-babb-82d4c8e67f83,"Bagus banget lah yang namanya pom bensin ⛽ kn baik 💯% & 70%-79%+89-99 Kualitas bensin lumayan baik bersih .........,.89 BAG.US,SOSIAL",5,2025-11-20 09:27:59,Other,Other,,,N,MyPertamina
18581,36d0c019-51df-42eb-a230-cb5fd37514bf,mau reset password bisa terus Bagaimana ini. barcode di blokir kacau .,2,2025-10-13 13:39:58,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
14421,85cab360-19fd-43a3-b9d5-2951a0f7ee68,mantap tidak perlu antri panjang,5,2026-07-30 08:00:31,Other,Other,,,N,MyPertamina
17817,36a0bb36-5abf-43af-953b-1765a706813b,"udah barcode gak permanen, daftar ulang verifikasinya lamaaaa..... mau isi kelengkapan data ada kolom tertentu gak bisa diisi....aplikasinya cuma bikin susah😡😡",1,2025-11-28 00:10:22,Bug Report,Update Data,,,N,MyPertamina
14593,71886999-058d-4c3d-baf1-36ef9926a3c8,aplikasi bosok beli pertalite pake barcode sampah nyusahin rakyat,1,2026-07-16 23:22:19,Other,Layanan Inti,,,Y,MyPertamina
16618,20ca36c7-8010-4d13-bf3b-aebab85169d4,"bukan mempermudah aplikasinya, malah mempersulit, saat mau transaksi aplikasi susah di buka,,,, bikin kesal",5,2026-02-15 10:30:07,Bug Report,Peforma Umum,,,N,MyPertamina
19430,d67ff27b-9c5b-44fc-8f76-51f798fa14e5,aplikasi jelek udah bikin akun tetep ga bisa bikin QR.,1,2025-08-18 17:47:01,Bug Report,Layanan Inti,,,N,MyPertamina
19502,ef9bfa07-fe16-44cf-9dee-8e4c442eaae4,"sampe sekarang masih ngurus barcode belum kelar, semoga aplikasi ini kedepannya jadi lebih baik",4,2025-08-16 11:42:49,Bug Report,Layanan Inti,,,N,MyPertamina
14411,449bd1e1-e5d4-41f6-a5ac-55ebcaa3c234,mempermudah banget,5,2026-07-30 23:57:04,Other,Other,,,Y,MyPertamina
15442,5a998969-f1e4-48bb-b76c-6fad7dff98bb,mempersulit kali lah apk ini buat urus barcode,1,2026-05-07 07:47:47,Bug Report,Layanan Inti,,,N,MyPertamina
18313,af8242c0-57e2-4074-821b-6e0dc7d61a6a,Launching aplikasi udah lama tapi di sekitar gua SPBU nya pada ga pake mypertamina. Lambat panget kerja kalian.,1,2025-11-01 10:34:59,Other,Other,,,N,MyPertamina
15758,e0129a43-795b-44ad-b7d0-caafb9786d5b,"tolong jangan mempersulit, ini kenapa barkode d blokir, di suruh memperbarui pun tidak bisa, rasanya pingin pindah negara",1,2026-04-21 12:41:48,Bug Report,Layanan Inti,,,N,MyPertamina
17563,7281c199-d6c8-4cd9-943e-840ada628ea4,mohon perhatikan minta OTP dari email lelet banget kenapa ya? minta OTP pagi emailnya masuk malam.,3,2025-12-10 21:09:04,Bug Report,Login/OTP/Verifikasi,,,Y,MyPertamina
16040,4ef3e951-58d7-4f8b-b2ee-f7ac9c4c9a00,parah nih aplikasi update mulu tiap buka aplikasi hrs update,3,2026-04-02 10:28:34,Bug Report,Peforma Umum,,,N,MyPertamina
15807,a8abf000-4d2e-457d-a529-c28529538a00,otp email lama sekali sehingga kelewat trus mau masuk ke subsidi tepat,1,2026-04-20 22:32:36,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
14672,e009f5b7-4179-4386-a639-4846b15b2e05,kurang cepat dlm pelayanan,2,2026-07-09 10:47:25,Other,Other,,,N,MyPertamina
16546,c403d7e2-c37c-44cd-a10e-9d9d3bfe62bd,"memperibet, mempersulit, nungguin verifikasi nya aja lama banget. niat gak sih buat aplikasi?",1,2026-02-23 07:56:23,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
15679,621fa9f5-11ae-4ae4-8aff-eb4c20629267,kacau parah sistem error parah,1,2026-04-22 13:41:39,Bug Report,Peforma Umum,,,N,MyPertamina
14344,728cbde6-1ee6-415f-9888-204918815453,buruk sering error saat transaksi,1,2026-08-04 13:11:21,Bug Report,Transaksi,,,N,MyPertamina
17906,d898afe6-70da-48d1-aedb-638097355fa1,setelah update data kendaraan saya hilang semua,1,2025-11-23 12:46:07,Bug Report,Update Data,,,N,MyPertamina
16196,e17c715f-46fd-4936-84de-4262a4b9438b,lebih baik dihapus saja karena gak bisa digunakan karena ujung ujungnya pakai biro jasa barcode yang pada akhirnya gak jarang kena tipu.,1,2026-03-20 17:01:40,Bug Report,Layanan Inti,,,N,MyPertamina
15422,f2b1d41a-b272-46b4-bc85-9098638aeb1d,tidak bisa masuk,5,2026-05-08 12:44:07,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
15818,c66ee9e2-2a99-4c93-aff9-fae9359ef2cf,aplikasi ini belum siap kaya nya. mau ngirim kode Verifikasi email buat daftar subsidi tepat aja lelet nya minta ampun. waktu nya cuma 1 menit tapi email datang na udah 1-2 jam kemudian pas di masukan kode nya kadaluwarsa. boa edannn.,1,2026-04-20 19:55:43,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
16672,e45023d6-a722-4355-b71a-9b912f993d53,ada aplikasinya tapi responya Lemot amat cuma bisa mempersulit masyarakat....,1,2026-02-11 18:23:39,Bug Report,Peforma Umum,,,N,MyPertamina
18714,7c18c826-d006-4420-ac21-be36d68ef4b0,sayang charger mobil listrik nya udh mah mahal sering eror lg perusahaan macam apa ini,1,2025-10-06 03:53:22,Bug Report,Layanan Inti,,,N,MyPertamina
15464,bdd5f12e-096f-4f1f-a218-37a961149aa2,"tolong di pengambilan foto STNK dan mobil ada pilihan galerinya, biar kalau pembaruan unit lagi diluar bisa langsung diperbaharui",3,2026-05-05 20:23:22,Feature Request,Update Data,,,N,MyPertamina
14843,b1781b2a-552a-4d08-9227-c696649c8961,agar pemberian subsidi lebih adil,5,2026-06-25 19:26:13,Other,Other,,,N,MyPertamina
17170,1fdc685e-371a-48ea-819e-0e4fe9d66dd2,Akun tiba tiba terblokir..🔥🔥,1,2025-12-31 19:52:48,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
17130,2d375e46-ac76-49b9-905f-f127261d3350,"mantab, terimakaeih",5,2026-01-03 17:09:31,Other,Other,,,N,MyPertamina
15292,c0d96e0b-6018-4973-9971-f54d2f444171,istemewa,5,2026-05-18 05:43:03,Other,Other,,,N,MyPertamina
15592,f1b96558-87a4-45b9-92d3-a608f860d584,Sekarang tiap pagi dibawah jam 10.00 selalu eror tidak bisa dipakai. percuma kasih poin dobel. pakai Qris gopay malah bisa,1,2026-04-25 10:41:42,Bug Report,Transaksi,,,Y,MyPertamina
16215,4ad3c8eb-e162-4678-becf-07e5576fabf4,ini kok aplikasinya sering keluar pas mencet bagian subsidi tepat,2,2026-03-19 10:49:58,Bug Report,Layanan Inti,,,N,MyPertamina
14668,46937922-b018-4ba9-9175-575108d345df,"registrasi 3 kali ga bisa semua, ktp ditolak karena ""bukan asli"" pakai 3 ktp yang berbeda tetap gabisa, gini amat pengen dapet pertalite, pengen pakai pertamax tapi saya orang kota jadi terkena imbas dollar naik pertamax ikut naik. Hebat",1,2026-07-09 16:18:02,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
18042,993ae6b8-baf1-4562-84a7-601f292d7692,Ok aja,5,2025-11-16 14:06:28,Other,Other,,,Y,MyPertamina
18455,81b2c8c0-5e4b-4219-a858-15767c542c06,"lancar jadinya perjalanan, karena pertalite lancar",5,2025-10-22 21:35:29,Other,Other,,,N,MyPertamina
16508,bd3f6faf-fe70-45d8-a1af-f10415eb9a71,lama verifikasi... ujung2nya ditolak,1,2026-02-25 11:49:18,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
14605,2195f2fa-2091-4b9f-b6bc-fc03d877f35d,"pelayan paling buruk, CS gak membantu sama sekali, saat pengambilan foto StNk buram karna aplikasi buka karna kamera HP",1,2026-07-15 13:49:44,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
18789,0ce03d25-b511-45b0-ac1d-ab8eae072a50,"aplikasi kocak, mobil sudah jelas terdaftar, udah keluar barcode nya, ini masuk lagi buat ambil QR nya yang digital, malah data tidak ditemukan, password salah terus, mau ganti password via email, malah tidak bisa, jaringan wifi padahal bagus bgt 🤣🤣, entahlaaah",2,2025-10-02 11:53:46,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
17261,da65b4f0-2ec6-4c61-98e5-9b59482102ea,menfaftar selalu ditolak karna ktp terindikasi editan padahal foto secara lan gsung,2,2025-12-25 09:21:05,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
16522,68812809-ee82-4ca9-9e53-1c91e5a925b7,"klo g siap bkin aplikasi/sistem di website jgn diluncurkn gt aja.Mw ngisi data g bs,hapus akun g bs,akses hrs di website.Trs apa gunanya bkin aplikasi???",1,2026-02-24 14:08:10,Bug Report,Update Data,,,N,MyPertamina
18024,8fe83815-1fba-484e-b9ae-edc815eff0e3,OK top,4,2025-11-17 10:12:49,Other,Other,,,N,MyPertamina
17000,99a8f440-1c05-4033-9f2e-5cb9a45b8236,cepat gak ribet,5,2026-01-14 12:13:53,Other,Other,,,N,MyPertamina
16499,2594823a-1efa-488f-98ea-dfb1be6656ec,login gabisa aneh bgt,1,2026-02-26 06:08:15,Bug Report,Login/OTP/Verifikasi,,,Y,MyPertamina
18771,b0d9f746-491f-4bbf-91f8-0fad4a578aa6,"barcode saya di salah gunakan orang tapi saya ga bisa ngubah barcode seperti sebelumnya lagi setelah di update, apuskan aja sekalian sistem barcodenya kalau masi seperti ini",1,2025-10-03 09:35:15,Bug Report,Layanan Inti,,,N,MyPertamina
17375,94f1a688-d947-4f0b-9eb4-1e2b362a0604,nunggu verifikasi 14 hari lebih barcode belum jgk dapet hadahh nunggu berapa hari lagi,5,2025-12-19 23:28:28,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
16103,24ae0da6-2f7b-4581-8202-5707065d2f2d,"kenapa sih susah amat mau buat barcode saja selalu ubah data diri pdhl sdh maksimal updatenya, ini nmanya bukan membantu masyarakat tp mempersulit",1,2026-03-29 16:41:08,Bug Report,Update Data,,,Y,MyPertamina
17004,c43f5c2c-d6c2-4e0b-b90d-80636919c407,beberapa SPBU di Surabaya Utara tidak bisa menggunakan aplikasi ini. Alasannya kompak TROBEL MAS!,1,2026-01-14 07:58:08,Bug Report,Layanan Inti,,,N,MyPertamina
17500,1966a0ec-4b7d-472a-bac5-2a13d089ede0,aplikasi nyusahin rakyat!,1,2025-12-12 19:18:20,Other,Other,,,N,MyPertamina
14389,8c09b94e-3b2e-46c4-afe8-5ff869fe9bc0,pertanian mantap,5,2026-08-01 12:59:55,Other,Other,,,N,MyPertamina
17832,34d08ff3-9f5c-4e83-8427-63c7d8bca5f3,"sudah beberapa kali transaksi lewat my pertamina nggak dapat poin .ini yg rusak aplikasi nya apa gimana ,perlu penjelasan....?",5,2025-11-27 09:20:49,Bug Report,Transaksi,,,N,MyPertamina
17614,a95fb037-9726-4f77-91db-49c46107b7e1,"TOLONG KASIH FITUR INFORMASI HARGA BBM DI APLIKASI INI ,TERIMAKASIH.",3,2025-12-09 13:51:09,Feature Request,Layanan Inti,,,N,MyPertamina
17847,6c6c8a25-cf9f-4775-8587-ab2fbf3aebf1,"kenapa saat mendaftar kendaraan selalu gagal memproses permintaan ? sudah 5 hari berturut2 masih sama, dipersulit ya ?",5,2025-11-26 10:40:11,Bug Report,Layanan Inti,,,N,MyPertamina
15708,219d001e-551b-4958-8f05-d2ac850ef3ff,apal nyusahin rakyat,1,2026-04-21 23:43:30,Other,Other,,,N,MyPertamina
14683,fe8a1341-70ca-463c-a637-15939ad93b2d,"serius sesulit ini daftar barcode kendaraan.. menguras energi dan menguras waktu, di tolak sampai berkali2,di tolak krn foto stnk salah, di perbaiki, ganti foto kendaraan yg salah, foto kendaraan d perbaiki trus gnti foto stnk yg salah... gitu aja terus sampai cape... sampe bingung boleh ngga sih aslinya daftar? kok serumit ini... pdhl foto udah jelas dan sesuai contoh, masih aja salah... knp ngga buka layanan foto offline langsung aja, nelpon k call center jg g membantu sama sekali..",1,2026-07-08 12:02:44,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
18866,a62a4730-88ac-4883-9fee-45b3bfb101ac,"aplikasinya belum siap, gak perlu digitalisasi kalo memang belum mampu",1,2025-09-30 10:33:44,Other,Other,,,N,MyPertamina
19287,bcc80f58-5dd3-404c-b802-6317f720570d,saya coba..mantaplah,5,2025-08-25 09:51:57,Other,Other,,,N,MyPertamina
16093,2553551b-6f7d-4eeb-852c-d7c5ad21c58e,recomended,5,2026-03-30 07:21:13,Other,Other,,,N,MyPertamina
18133,9789d295-42ed-4ab0-ba2e-7892633b79af,mau ganti no telp aja ribet bgt,1,2025-11-10 20:38:17,Bug Report,Update Data,,,N,MyPertamina
17382,7215f293-45d5-4546-8c18-43f23abe55c7,keterangan di SPBU barcode harus di update... setelah update malah gk bisa membuat barcode...susah nya minta ampun...bikin ribet,3,2025-12-19 16:03:50,Bug Report,Layanan Inti,,,N,MyPertamina
19091,69ea84a9-5454-4a2a-b405-c36963f7562e,sngat baik,5,2025-09-10 09:43:06,Other,Other,,,N,MyPertamina
19214,b1b2b6d3-7f5d-4484-87e0-b9aeade4feba,yah,5,2025-08-30 15:14:50,Other,Other,,,N,MyPertamina
17626,83e49f8e-6112-48af-a126-0c3167a91b73,"buruk banget, mostly di setiap pertamina bahkan hampir seluruh pom yang saya datangi gabisa pake, padahal harusnya aplikasi ini bisa mempermudah pembayaran buat yang tidak pegang cash, dan hanya terpampang banner my pertamina di jalur motor tapi gabisa dipakai, tolong coba diperbaiki sistem yang begini, kalau begini terus gimana negara mau maju kalau manajemen nya masih berantakan dan terus berlaku seperti itu",1,2025-12-09 02:45:39,Bug Report,Transaksi,,,N,MyPertamina
18639,affe0503-8359-4894-bf05-28d3b985ab64,"aplikasi sialan, untuk login susah banget nunggu kode otp gak muncul muncul sampe habis 4x percobaan, developer nya niat buat apk gak sih?",1,2025-10-09 10:01:57,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
14266,6c5ce8c9-623e-47f6-a564-4a3d627c6106,update mulu,1,2026-08-08 23:24:14,Other,Other,,,N,MyPertamina
14880,8b1f6455-fa51-4d66-9894-f98fc0b0e744,Terlalu rumit,1,2026-06-23 20:46:26,Other,Other,,,N,MyPertamina
14931,75eb792f-a000-47f3-b876-f205518aad1b,kenapa poin nya sekarang gak bisa ditukar min,5,2026-06-19 06:44:23,Bug Report,Layanan Inti,,,N,MyPertamina
14338,248c306b-0f19-4c68-bc05-4351f2a1a05c,"kenapa pilihan warna biru tidak ada, sengawur inikab sekelas BUMN mngelola kepentingan publik?",1,2026-08-05 08:21:35,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
18085,663fc4f0-4a66-407a-b5ba-22d5135b45c6,ga guna aplikasi gak jelas eror semua,1,2025-11-13 22:45:06,Bug Report,Peforma Umum,,,Y,MyPertamina
16034,bd65a609-6c36-473f-b9c6-2c6ce2db921a,oke bagus bgt,5,2026-04-02 13:06:26,Other,Other,,,N,MyPertamina
18928,155b3533-8cf9-43be-baeb-f9a5de05e77f,"app ini seolah tidak ada gunanya. mau isi BBM, tp tdk semua SPBU bs bayar pakai app ini. alasannya app ini khusus mobil dll. buat apa app ini dibuat klo nyatanya tdk bs dipakai di semua SPBU.",1,2025-09-24 22:33:03,Other,Other,,,Y,MyPertamina
18502,41a9469f-9b11-40aa-8fcc-ffb7746a7152,"data sudah benar tapi selalu gagal ambil barkot, barkot keluar pas beli BBM no kendaran tidak terdaftar",1,2025-10-19 02:12:15,Bug Report,Layanan Inti,,,N,MyPertamina
18818,a0dd8c98-e507-41e5-a1c8-1512a8844c27,"kok barcode mobil sy tidak bisa ditampilkan ya, pdhl ad loh di aplikasi dan terverifikasi mobilnya, dibuka untk liat qr codenya kok tdk ad muncul, hadeehhh tiap update pst sprt ini",2,2025-10-01 12:01:50,Bug Report,Layanan Inti,,,N,MyPertamina
18096,f48a5350-dae7-4b81-80aa-b39e8d3c466f,menunggu verifikasi sampai kapan ini masih oren terus klo mau nelpon mahal banget pulsa nya,1,2025-11-13 12:03:47,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
15398,9f049156-dbea-4f99-b567-78842cdb2a8e,bagus.... good...,5,2026-05-09 21:36:15,Other,Other,,,N,MyPertamina
19386,4906f26c-6b0a-4377-9c6b-5c53c09accd1,"bikin ringkes , Aman puas",5,2025-08-20 08:49:59,Other,Other,,,N,MyPertamina
18391,fc4e8835-b007-4c32-9fc0-6b9b8944a2e2,"Baru download apk ini, pas registrasi no hp yg selama puluhan tahun dan pertama kali mau pake apk ini..... NOMOR ANDA TELAH TERDAFTAR, lhaaa busyeettt... Pantesan kok sering ada kasus mobil yg habis kuota, pdhl belum ngisi bbm💥💫",2,2025-10-27 11:43:15,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
15466,7e7c816d-2b80-45fa-bd04-dc1e00a7b729,pelayanan sangat lambat. segini masyarakat beli. pelayanan nya di lama2in. sampe ngantri melngular nunggu 30 menit. ini berlaku di semua Pertamina seperti nya. tolong dong perbaiki kualitas pelayanan.kami beli bukan gratis,1,2026-05-05 18:44:25,Other,Other,,,N,MyPertamina
14676,0441243f-98f3-4495-92e1-1a26a2f23b88,Laysnan ysng memuaskan,5,2026-07-08 22:53:13,Other,Other,,,N,MyPertamina
16713,8c9c3667-4c5a-4dfa-9c69-4e6f9a753b7c,"Apk tlol, kendaraan sudah di daftarkan dari dulu, mau cek barcode karena barcode yang di cetak sudah susah scan, malah keterangan tidak ada kndraan yang di daftarkan, login sudah benar, tapi data kendaraan tiba"" terhapus semua",1,2026-02-08 13:26:58,Bug Report,Update Data,,,N,MyPertamina
17119,91bc146d-4fdc-4c10-b3ba-2629e48d7907,"mau daftar BBM subsidi sulit padahal kendaraan satu""nya dan baru balik nama plat nomor baru tp katanya udah terpakai",1,2026-01-04 18:28:04,Bug Report,Login/OTP/Verifikasi,,,N,MyPertamina
17865,fee730ec-315b-4493-861e-32cef9e5d934,terlalu buruk,1,2025-11-25 10:02:29,Other,Other,,,N,MyPertamina
14908,7cbdb640-67af-4040-bbe7-5ac17017a852,masih mudah eror untuk transakai mohon di perbaiki lagi..,4,2026-06-21 09:07:01,Bug Report,Transaksi,,,N,MyPertamina
16288,f66af2be-56a2-472e-b8e2-9d38e58584b4,"Setiap kali mau ingin mengisi bbm n membayar memakai my pertamina selalu gagal...padahal aplikasi sudah versi terbaru,sinyal hp ok,saldo cukup...kenapa dngn aplikasinya?",3,2026-03-13 08:12:07,Bug Report,Transaksi,,,N,MyPertamina
14398,ab143a15-fb7f-4818-9fbd-62ddeae32525,oke lancar,4,2026-07-31 22:12:13,Other,Other,,,N,MyPertamina
16121,aec356fd-78b7-48d1-828c-3cf56d260b01,kenapa ya? saya gagal terus upload KTP padahal posisi dan kondisi sangat bagus,4,2026-03-27 08:56:00,Bug Report,Login/OTP/Verifikasi,,,Y,MyPertamina
17824,8708924b-68da-4c35-adff-84d475b7c64f,barcode gue error cuy ..,5,2025-11-27 14:15:41,Bug Report,Layanan Inti,,,N,MyPertamina
16426,5cc93be7-f89a-4dd5-8c4c-ab903f85b8a4,"belum kerja sama dengan shopee pay, metode pembayaran shopee pay belum tersedia, semoga bisa cepat tersedia terima kasih",1,2026-03-02 16:30:48,Feature Request,Transaksi,,,N,MyPertamina
16357,7c3f82b1-773e-4343-9096-86d984eace6a,"ku kira bisa di pake di semua pertamina ternyata masih ada yang menolak tidak bisa pake my pertamina hanya cas, klo gitu buat apa disuruh downloads kocak nih my pertamina...",1,2026-03-07 11:36:29,Other,Other,,,N,MyPertamina
19077,c622aec5-bf43-4659-81e4-52d6282381d1,friendly user,5,2025-09-11 14:43:36,Other,Other,,,N,MyPertamina
19199,cd1e5277-d323-4b7b-a1a3-47399e8221e7,lain kali buat apk dengan baik ya bapak ibu terlalu banyak bug nya semoga kalian bisa memperbaikinya dengan benar dan baik tanpa ada kesulitan untuk kita para penggunakan rakyat padahal tujuan supaya mempermuda tapi ini malah mempersulit tolong ga pihak apk nya di perbaiki lagi biar akses nya muda,1,2025-09-01 13:13:51,Bug Report,Peforma Umum,,,N,MyPertamina
16653,2923a894-3b8e-4fc4-bb3d-c88703ca2f34,"pembayaran bisa gunakan gopay, ini memudahkan",5,2026-02-13 08:02:44,Other,Transaksi,,,N,MyPertamina
15686,4889eefe-cdc5-4371-b3e8-e5864e745a69,Aplikasi Gembel!,1,2026-04-22 11:13:41,Other,Other,,,N,MyPertamina
14751,ee89f3ee-bcfb-4058-a314-3ca74752e300,kok sekarang gak bisa lihat riwayat transaksi ya,5,2026-07-01 22:12:28,Bug Report,Transaksi,,,N,MyPertamina
14487,c31c427b-ce67-429e-be11-22f525a387e4,pempermudah transaksi tanpa harus bawa uang cash..,5,2026-07-24 11:07:15,Other,Transaksi,,,N,MyPertamina
16072,4e631fbe-b0a8-46e4-8e24-65e26d4c0cf5,"aplikasi mempersulit penguna, perbaiki biar penguna my Pertamina mudah untuk mengakses membuat barcode",1,2026-03-31 13:07:34,Feature Request,Layanan Inti,,,N,MyPertamina
